,id,set,img_file,raw_img_dir,img_rename,img_format
772,b075a7,train,"b075a7_[17931,50100]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b075a7_[17931,50100]_composite_image.jpg",red
773,b075a7,train,"b075a7_[17931,50100]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b075a7_[17931,50100]_composite_image.jpg",blue
774,a54803,train,"a54803_[11950,38794]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_a54803_[11950,38794]_composite_image.jpg",raw
775,a54803,train,"a54803_[11950,38794]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_a54803_[11950,38794]_composite_image.jpg",red
776,a54803,train,"a54803_[11950,38794]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_a54803_[11950,38794]_composite_image.jpg",blue
777,b6cb24,train,"b6cb24_[10367,45878]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b6cb24_[10367,45878]_composite_image.jpg",raw
778,b6cb24,train,"b6cb24_[10367,45878]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b6cb24_[10367,45878]_composite_image.jpg",red
779,b6cb24,train,"b6cb24_[10367,45878]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b6cb24_[10367,45878]_composite_image.jpg",blue
780,af4155,train,"af4155_[8637,50834]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_af4155_[8637,50834]_composite_image.jpg",raw
781,af4155,train,"af4155_[8637,50834]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_af4155_[8637,50834]_composite_image.jpg",red
782,af4155,train,"af4155_[8637,50834]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_af4155_[8637,50834]_composite_image.jpg",blue
783,b1abe7,train,"b1abe7_[16919,33761]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b1abe7_[16919,33761]_composite_image.jpg",raw
784,b1abe7,train,"b1abe7_[16919,33761]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b1abe7_[16919,33761]_composite_image.jpg",red
785,b1abe7,train,"b1abe7_[16919,33761]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b1abe7_[16919,33761]_composite_image.jpg",blue
786,af8dca,train,"af8dca_[12090,61223]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_af8dca_[12090,61223]_composite_image.jpg",raw
787,af8dca,train,"af8dca_[12090,61223]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_af8dca_[12090,61223]_composite_image.jpg",red
788,af8dca,train,"af8dca_[12090,61223]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_af8dca_[12090,61223]_composite_image.jpg",blue
789,ac3e32,test,"ac3e32_[10176,44105]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_ac3e32_[10176,44105]_composite_image.jpg",raw
790,ac3e32,test,"ac3e32_[10176,44105]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_ac3e32_[10176,44105]_composite_image.jpg",red
791,ac3e32,test,"ac3e32_[10176,44105]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_ac3e32_[10176,44105]_composite_image.jpg",blue
792,afdc1c,train,"afdc1c_[11855,52130]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_afdc1c_[11855,52130]_composite_image.jpg",raw
793,afdc1c,train,"afdc1c_[11855,52130]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_afdc1c_[11855,52130]_composite_image.jpg",red
794,afdc1c,train,"afdc1c_[11855,52130]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_afdc1c_[11855,52130]_composite_image.jpg",blue
795,a93ad8,train,"a93ad8_[10411,39945]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_a93ad8_[10411,39945]_composite_image.jpg",raw
796,a93ad8,train,"a93ad8_[10411,39945]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_a93ad8_[10411,39945]_composite_image.jpg",red
797,a93ad8,train,"a93ad8_[10411,39945]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_a93ad8_[10411,39945]_composite_image.jpg",blue
798,b32f11,train,"b32f11_[14175,52356]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b32f11_[14175,52356]_composite_image.jpg",raw
799,b32f11,train,"b32f11_[14175,52356]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b32f11_[14175,52356]_composite_image.jpg",red
800,b32f11,train,"b32f11_[14175,52356]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b32f11_[14175,52356]_composite_image.jpg",blue
801,aba442,train,"aba442_[17568,53606]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_aba442_[17568,53606]_composite_image.jpg",raw
802,aba442,train,"aba442_[17568,53606]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_aba442_[17568,53606]_composite_image.jpg",red
803,aba442,train,"aba442_[17568,53606]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_aba442_[17568,53606]_composite_image.jpg",blue
804,b6cb24,train,"b6cb24_[11513,50190]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b6cb24_[11513,50190]_composite_image.jpg",raw
805,b6cb24,train,"b6cb24_[11513,50190]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b6cb24_[11513,50190]_composite_image.jpg",red
806,b6cb24,train,"b6cb24_[11513,50190]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b6cb24_[11513,50190]_composite_image.jpg",blue
807,b3c9bb,train,"b3c9bb_[17242,51736]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b3c9bb_[17242,51736]_composite_image.jpg",raw
808,b3c9bb,train,"b3c9bb_[17242,51736]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b3c9bb_[17242,51736]_composite_image.jpg",red
809,b3c9bb,train,"b3c9bb_[17242,51736]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b3c9bb_[17242,51736]_composite_image.jpg",blue
810,af8dca,train,"af8dca_[14059,55321]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_af8dca_[14059,55321]_composite_image.jpg",raw
811,af8dca,train,"af8dca_[14059,55321]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_af8dca_[14059,55321]_composite_image.jpg",red
812,af8dca,train,"af8dca_[14059,55321]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_af8dca_[14059,55321]_composite_image.jpg",blue
813,b37b6e,test,"b37b6e_[12560,52183]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b37b6e_[12560,52183]_composite_image.jpg",raw
814,b37b6e,test,"b37b6e_[12560,52183]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b37b6e_[12560,52183]_composite_image.jpg",red
815,b37b6e,test,"b37b6e_[12560,52183]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b37b6e_[12560,52183]_composite_image.jpg",blue
816,ac8a8b,test,"ac8a8b_[16004,54038]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_ac8a8b_[16004,54038]_composite_image.jpg",raw
817,ac8a8b,test,"ac8a8b_[16004,54038]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_ac8a8b_[16004,54038]_composite_image.jpg",red
818,ac8a8b,test,"ac8a8b_[16004,54038]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_ac8a8b_[16004,54038]_composite_image.jpg",blue
819,b1fa79,train,"b1fa79_[15248,45123]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b1fa79_[15248,45123]_composite_image.jpg",raw
820,b1fa79,train,"b1fa79_[15248,45123]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b1fa79_[15248,45123]_composite_image.jpg",red
821,b1fa79,train,"b1fa79_[15248,45123]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b1fa79_[15248,45123]_composite_image.jpg",blue
822,a67dfe,train,"a67dfe_[20385,31479]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_a67dfe_[20385,31479]_composite_image.jpg",raw
823,a67dfe,train,"a67dfe_[20385,31479]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_a67dfe_[20385,31479]_composite_image.jpg",red
824,a67dfe,train,"a67dfe_[20385,31479]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_a67dfe_[20385,31479]_composite_image.jpg",blue
825,b67e5a,train,"b67e5a_[14338,57966]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b67e5a_[14338,57966]_composite_image.jpg",raw
826,b67e5a,train,"b67e5a_[14338,57966]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b67e5a_[14338,57966]_composite_image.jpg",red
827,b67e5a,train,"b67e5a_[14338,57966]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b67e5a_[14338,57966]_composite_image.jpg",blue
828,acd8f0,train,"acd8f0_[7778,34531]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_acd8f0_[7778,34531]_composite_image.jpg",raw
829,acd8f0,train,"acd8f0_[7778,34531]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_acd8f0_[7778,34531]_composite_image.jpg",red
830,acd8f0,train,"acd8f0_[7778,34531]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_acd8f0_[7778,34531]_composite_image.jpg",blue
831,a6cafe,train,"a6cafe_[12786,45399]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_a6cafe_[12786,45399]_composite_image.jpg",raw
832,a6cafe,train,"a6cafe_[12786,45399]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_a6cafe_[12786,45399]_composite_image.jpg",red
833,a6cafe,train,"a6cafe_[12786,45399]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_a6cafe_[12786,45399]_composite_image.jpg",blue
834,aa21da,train,"aa21da_[12751,39230]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_aa21da_[12751,39230]_composite_image.jpg",raw
835,aa21da,train,"aa21da_[12751,39230]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_aa21da_[12751,39230]_composite_image.jpg",red
836,aa21da,train,"aa21da_[12751,39230]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_aa21da_[12751,39230]_composite_image.jpg",blue
837,abf1b4,train,"abf1b4_[13053,55460]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_abf1b4_[13053,55460]_composite_image.jpg",raw
838,abf1b4,train,"abf1b4_[13053,55460]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_abf1b4_[13053,55460]_composite_image.jpg",red
839,abf1b4,train,"abf1b4_[13053,55460]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_abf1b4_[13053,55460]_composite_image.jpg",blue
840,b24726,train,"b24726_[11749,51008]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b24726_[11749,51008]_composite_image.jpg",raw
841,b24726,train,"b24726_[11749,51008]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b24726_[11749,51008]_composite_image.jpg",red
842,b24726,train,"b24726_[11749,51008]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b24726_[11749,51008]_composite_image.jpg",blue
843,aa21da,train,"aa21da_[9309,36442]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_aa21da_[9309,36442]_composite_image.jpg",raw
844,aa21da,train,"aa21da_[9309,36442]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_aa21da_[9309,36442]_composite_image.jpg",red
845,aa21da,train,"aa21da_[9309,36442]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_aa21da_[9309,36442]_composite_image.jpg",blue
846,b02926,train,"b02926_[12109,48072]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b02926_[12109,48072]_composite_image.jpg",raw
847,b02926,train,"b02926_[12109,48072]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b02926_[12109,48072]_composite_image.jpg",red
848,b02926,train,"b02926_[12109,48072]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b02926_[12109,48072]_composite_image.jpg",blue
849,b110d5,train,"b110d5_[15386,45129]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b110d5_[15386,45129]_composite_image.jpg",raw
850,b110d5,train,"b110d5_[15386,45129]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b110d5_[15386,45129]_composite_image.jpg",red
851,b110d5,train,"b110d5_[15386,45129]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b110d5_[15386,45129]_composite_image.jpg",blue
852,b32f11,train,"b32f11_[13977,51658]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b32f11_[13977,51658]_composite_image.jpg",raw
853,b32f11,train,"b32f11_[13977,51658]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b32f11_[13977,51658]_composite_image.jpg",red
854,b32f11,train,"b32f11_[13977,51658]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b32f11_[13977,51658]_composite_image.jpg",blue
855,b1abe7,train,"b1abe7_[15934,31860]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b1abe7_[15934,31860]_composite_image.jpg",raw
856,b1abe7,train,"b1abe7_[15934,31860]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b1abe7_[15934,31860]_composite_image.jpg",red
857,b1abe7,train,"b1abe7_[15934,31860]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b1abe7_[15934,31860]_composite_image.jpg",blue
858,b02926,train,"b02926_[9372,46720]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b02926_[9372,46720]_composite_image.jpg",raw
859,b02926,train,"b02926_[9372,46720]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b02926_[9372,46720]_composite_image.jpg",red
860,b02926,train,"b02926_[9372,46720]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b02926_[9372,46720]_composite_image.jpg",blue
861,ac8a8b,test,"ac8a8b_[15850,54994]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_ac8a8b_[15850,54994]_composite_image.jpg",raw
862,ac8a8b,test,"ac8a8b_[15850,54994]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_ac8a8b_[15850,54994]_composite_image.jpg",red
863,ac8a8b,test,"ac8a8b_[15850,54994]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_ac8a8b_[15850,54994]_composite_image.jpg",blue
864,b110d5,train,"b110d5_[16125,46525]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b110d5_[16125,46525]_composite_image.jpg",raw
865,b110d5,train,"b110d5_[16125,46525]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b110d5_[16125,46525]_composite_image.jpg",red
866,b110d5,train,"b110d5_[16125,46525]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b110d5_[16125,46525]_composite_image.jpg",blue
867,ad7219,train,"ad7219_[13259,54328]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_ad7219_[13259,54328]_composite_image.jpg",raw
868,ad7219,train,"ad7219_[13259,54328]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_ad7219_[13259,54328]_composite_image.jpg",red
869,ad7219,train,"ad7219_[13259,54328]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_ad7219_[13259,54328]_composite_image.jpg",blue
870,a4fa68,train,"a4fa68_[13721,50933]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_a4fa68_[13721,50933]_composite_image.jpg",raw
871,a4fa68,train,"a4fa68_[13721,50933]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_a4fa68_[13721,50933]_composite_image.jpg",red
872,a4fa68,train,"a4fa68_[13721,50933]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_a4fa68_[13721,50933]_composite_image.jpg",blue
873,ad7219,train,"ad7219_[12257,53357]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_ad7219_[12257,53357]_composite_image.jpg",raw
874,ad7219,train,"ad7219_[12257,53357]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_ad7219_[12257,53357]_composite_image.jpg",red
875,ad7219,train,"ad7219_[12257,53357]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_ad7219_[12257,53357]_composite_image.jpg",blue
876,b462ff,test,"b462ff_[12615,43825]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b462ff_[12615,43825]_composite_image.jpg",raw
877,b462ff,test,"b462ff_[12615,43825]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b462ff_[12615,43825]_composite_image.jpg",red
878,b462ff,test,"b462ff_[12615,43825]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b462ff_[12615,43825]_composite_image.jpg",blue
879,b1abe7,train,"b1abe7_[17050,33063]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b1abe7_[17050,33063]_composite_image.jpg",raw
880,b1abe7,train,"b1abe7_[17050,33063]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b1abe7_[17050,33063]_composite_image.jpg",red
881,b1abe7,train,"b1abe7_[17050,33063]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b1abe7_[17050,33063]_composite_image.jpg",blue
882,b59738,train,"b59738_[9672,57854]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b59738_[9672,57854]_composite_image.jpg",raw
883,b59738,train,"b59738_[9672,57854]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b59738_[9672,57854]_composite_image.jpg",red
884,b59738,train,"b59738_[9672,57854]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b59738_[9672,57854]_composite_image.jpg",blue
885,ad2573,test,"ad2573_[11534,48631]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_ad2573_[11534,48631]_composite_image.jpg",raw
886,ad2573,test,"ad2573_[11534,48631]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_ad2573_[11534,48631]_composite_image.jpg",red
887,ad2573,test,"ad2573_[11534,48631]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_ad2573_[11534,48631]_composite_image.jpg",blue
888,aabb0e,test,"aabb0e_[12808,44492]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_aabb0e_[12808,44492]_composite_image.jpg",raw
889,aabb0e,test,"aabb0e_[12808,44492]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_aabb0e_[12808,44492]_composite_image.jpg",red
890,aabb0e,test,"aabb0e_[12808,44492]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_aabb0e_[12808,44492]_composite_image.jpg",blue
891,b110d5,train,"b110d5_[15513,45827]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b110d5_[15513,45827]_composite_image.jpg",raw
892,b110d5,train,"b110d5_[15513,45827]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b110d5_[15513,45827]_composite_image.jpg",red
893,b110d5,train,"b110d5_[15513,45827]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b110d5_[15513,45827]_composite_image.jpg",blue
894,adc0ca,train,"adc0ca_[10924,39102]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_adc0ca_[10924,39102]_composite_image.jpg",raw
895,adc0ca,train,"adc0ca_[10924,39102]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_adc0ca_[10924,39102]_composite_image.jpg",red
896,adc0ca,train,"adc0ca_[10924,39102]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_adc0ca_[10924,39102]_composite_image.jpg",blue
897,b4b14e,train,"b4b14e_[10894,55650]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b4b14e_[10894,55650]_composite_image.jpg",raw
898,b4b14e,train,"b4b14e_[10894,55650]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b4b14e_[10894,55650]_composite_image.jpg",red
899,b4b14e,train,"b4b14e_[10894,55650]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b4b14e_[10894,55650]_composite_image.jpg",blue
900,b2e232,train,"b2e232_[16866,53256]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b2e232_[16866,53256]_composite_image.jpg",raw
901,b2e232,train,"b2e232_[16866,53256]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b2e232_[16866,53256]_composite_image.jpg",red
902,b2e232,train,"b2e232_[16866,53256]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b2e232_[16866,53256]_composite_image.jpg",blue
903,b5e396,train,"b5e396_[12608,38093]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b5e396_[12608,38093]_composite_image.jpg",raw
904,b5e396,train,"b5e396_[12608,38093]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b5e396_[12608,38093]_composite_image.jpg",red
905,b5e396,train,"b5e396_[12608,38093]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b5e396_[12608,38093]_composite_image.jpg",blue
906,b631e6,test,"b631e6_[14847,36629]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b631e6_[14847,36629]_composite_image.jpg",raw
907,b631e6,test,"b631e6_[14847,36629]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b631e6_[14847,36629]_composite_image.jpg",red
908,b631e6,test,"b631e6_[14847,36629]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b631e6_[14847,36629]_composite_image.jpg",blue
909,adc0ca,train,"adc0ca_[13048,39960]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_adc0ca_[13048,39960]_composite_image.jpg",raw
910,adc0ca,train,"adc0ca_[13048,39960]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_adc0ca_[13048,39960]_composite_image.jpg",red
911,adc0ca,train,"adc0ca_[13048,39960]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_adc0ca_[13048,39960]_composite_image.jpg",blue
912,b37b6e,test,"b37b6e_[12327,51485]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b37b6e_[12327,51485]_composite_image.jpg",raw
913,b37b6e,test,"b37b6e_[12327,51485]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b37b6e_[12327,51485]_composite_image.jpg",red
914,b37b6e,test,"b37b6e_[12327,51485]_composite_image.jpg",cell_tum_infla_3,"blue_cell_tum_infla_3_b37b6e_[12327,51485]_composite_image.jpg",blue
915,b0c41b,train,"b0c41b_[17300,47599]_composite_image.jpg",cell_tum_infla_3,"raw_cell_tum_infla_3_b0c41b_[17300,47599]_composite_image.jpg",raw
916,b0c41b,train,"b0c41b_[17300,47599]_composite_image.jpg",cell_tum_infla_3,"red_cell_tum_infla_3_b0c41b_[17300,47599]_composite_image.jpg",red
